price1,price2,price3,price4,price5,price6,price7,price8,price9,price10,price11,price12,price13,price14,price15,price16,price17,price18,price19,price20,price21,price22,price23,price24,price25,price26,price27,price28,price29,price30,low_media,low_media_iter2,low_media_iter3,low_delta,high_media,high_media_iter2,high_media_iter3,high_delta,subida_exa,subida_exa_index
35319.59,35199.93,35088.21,34779.1,34990.57,34693.41,34441.06,34483.68,34870.92,34764.82,35071.38,35254.3,35291.67,35395,35414.25,35599.94,35610.41,35442.48,35169.5,35476.94,35776.91,35892.44,35846.38,35745.25,35912.43,35980.18,36054.97,35902.39,36000,36165.14,34298.1,34668.5,34979,36491.2,36685.4,36070.7,35495.1,37071.7,1,3
36008.89,35997.75,35960.37,35864.07,35945.19,35930.08,35996.9,35846.93,35692.67,35481.71,35509.38,35385.41,35538.48,35564.29,35810.52,35748.86,35914.65,35920.01,35848.86,35877.84,35863.79,35849,35833.42,35894.01,35999.36,35964.26,35989.98,36071.43,35998.97,36005.86,34697.1,35424.4,35732.4,35700.8,37094.1,36506.7,36262.7,36359.3,1,8
35730.08,35774.73,35665.24,35683.86,35580.96,35681.15,35745.48,35655.13,35684.06,35517.24,35265.01,35293.02,35348.21,35335.25,35043.8,35075.93,35088.92,34906.49,34845.17,35141.09,35100.3,35121.94,35100.53,35119.76,35300.82,35388.01,35469.51,35421.09,35421.55,35571.18,34010.7,34912.6,35371.4,35493.5,36387.4,36073.2,35919.8,36187.7,1,10
35468.52,35396.76,35313.02,35209.13,35119.84,35061.63,35000,35027.57,35119.15,35129.99,35207.56,35363.04,35364.61,35409.72,35494.58,35544.92,35475.9,35474.27,35570.89,35607.59,35541.23,35671.72,35658.55,35611.22,35631.7,35646.84,35595.39,35588.5,35605.7,35599.99,34836.8,35069.5,35220.5,34499.9,35706.5,35578.6,35517.4,35283,1,3
36202.04,36195.7,36281.91,36259.88,36101.16,36113.95,36155.66,36126.43,36121.58,36016.28,36045.06,36120.96,36186.77,36221.83,36201.6,36199.95,36168.12,36138.74,36167.66,36175.4,36100.46,36103.69,36111.48,36167.1,36159.65,36122.35,36111.54,36118.39,36285.94,36347.48,35580.9,35930.2,36099.1,35404.4,36583.8,36438.3,36357.9,36181.8,1,9
36811.4,36791.39,36759.52,36764.77,36720.78,36788.4,36682.89,36528.31,36507.96,36549.53,36577.61,36564.88,36627.24,36494.63,36554.22,36580.56,36568.28,36608.63,36681.93,36612.16,36531.41,36306.89,36283.48,36294.66,36255.67,36079.15,36154.1,36182.99,36224.51,36262,36414.4,36555.3,36625.7,36701.6,37330.5,37183.2,37086.9,37306.2,1,7
36033.19,36159.31,36197.69,36296.02,36319.72,36222.05,36297.94,36395.01,36400.87,36325.83,36346.46,36429.02,36390.01,36381.63,36436.39,36477.7,36379.65,36447.04,36408.05,36485.84,36444.1,36417.44,36470.12,36578.15,36537.69,36510.29,36465.57,36462.06,36445.33,36439.08,35806.3,36020.2,36117.8,36352.2,36865.2,36661.3,36523.3,36960.6,1,0
36635.35,36609.95,36579.83,36540.73,36540.26,36439,36361.72,36318.21,36338.48,36340.63,36397.98,36394.66,36346.58,36385.82,36387.35,36358.97,36338.43,36346.36,36337.62,36471.28,36386.17,36243.19,36239.85,36133.3,36154.85,36184.94,36229.05,36249.26,36266.01,36260,36144.3,36317.6,36417.1,36109.4,36862.4,36741.2,36695.2,36712.9,1,6
36202.02,36312.17,36334.88,36388.86,36366.08,36375.25,36379.51,36376.28,36448.94,36449.06,36416.79,36426.81,36385.03,36329.46,36404.94,36477.99,36468.8,36514.36,36503.33,36516.86,36511.42,36557.85,36540.01,36535.12,36519.29,36531.77,36536.93,36508.51,36574.54,36600,36142.7,36202.7,36231.3,36336.2,36777.6,36672.9,36606.2,36915.8,1,0
36573.79,36493.97,36441.6,36503.2,36481.5,36453.87,36427.4,36437.78,36390.83,36377.88,36404.89,36390.43,36372.81,36344.51,36368.35,36402.06,36342.83,36206.09,36157.94,36155.47,36172.26,36077.49,35923.06,35850.24,35815.92,35887.61,35892.42,35938.37,35866.44,35935.8,36356.3,36482.6,36541.7,35968.8,36909.6,36761.3,36692.7,36533.2,1,1
35858.99,35806.62,35736.16,35821.33,35740.59,35644.24,35563.18,35612.74,35762.7,35735.23,35790.72,35750.36,35795.33,35757.86,35865.96,35763.08,35689.19,35728.6,35819.78,35856.45,35653.27,35717.8,35778.2,35684.95,35814.63,35853.98,35840.79,35853.96,35854.37,35947.82,35813,35881.8,35906.3,36309.9,36987.8,36792.1,36704.3,36875,1,0
36093.73,36182.16,36224.5,36247.25,36446.64,36500,36617.89,36557.38,36518.76,36639.71,36761.27,36817.35,36750.67,36750,36770.78,36930.88,36887.34,36821.21,36771.44,36718.77,36826.54,36820.58,36761.51,36753.96,36796.81,36738.68,36659.86,36643.19,36715.06,36648.98,36094.5,36133.5,36151.7,35971.4,36555.6,36452.4,36377.6,36500.2,1,0
37525.23,37508.26,37448.14,37364.09,37432.73,37482.19,37509.47,37495.3,37426.18,37420,37450.12,37466.67,37452.11,37404.07,37345.48,37440.97,37472.79,37505.73,37494.09,37497.13,37447.05,37380.27,37444.65,37309.3,37329.6,37371.63,37395.19,37373.92,37410.66,37480.12,37071.1,37402.6,37465.8,37242.8,37753.6,37667,37602.4,37809.1,1,2
37526.92,37399.99,37438.67,37454.39,37408.74,37418.42,37401.14,37301.5,37266.64,37211.04,37265.08,37315,37295.92,37259.24,37309.99,37367.13,37338.92,37334.88,37274.24,37241.65,37310.91,37318.74,37272.99,37253.43,37220,37193.3,37110.83,37120.37,37143.51,37224.65,37016.1,37251.3,37369.4,37126.8,37810.6,37703.4,37643.8,37651.9,1,7
37213.06,37138.79,37015.06,36997.51,37076.94,37108.83,37130.93,37124.56,37161.69,37160.37,37231.41,37284.03,37236.21,37254.85,37283.43,37236.41,37260.31,37281.56,37266.9,37301.46,37250.01,37143.21,37066.41,37100,37068.64,36874.19,36825.68,36862.94,36735.81,36866.29,36921.6,37061.3,37134.2,37321.5,37603.2,37487.7,37424.6,37845.4,1,2
37279.73,37168.49,37120.45,37199.73,37149.44,37112.01,37141.39,37097.41,37217.86,37225.43,37282.13,37268.17,37240.01,37080.62,37122.44,37170.99,37137.93,37037.45,36928.86,37043.1,37107.72,37120.98,37108.27,37190.44,37157.85,37169.73,37188.82,37251.28,37231.41,37184.43,37064.7,37120.3,37141.8,37376.8,37555.7,37465.1,37418.1,37914.8,1,2
37283.82,37291.02,37266.42,37153.38,37221.24,37191.65,37252.77,37234.02,37265.64,37233.42,37161.21,37097.25,37059.71,36929.22,36943.22,36925.23,36941.36,36886.62,36844.1,36894.69,36893.38,36883.85,36898.99,36900,36988.78,36945.05,36948.98,36896.2,36951.39,36962.83,37049.4,37118.9,37154.9,36921.9,37601,37541.5,37502.1,37434.3,1,3
36815.77,36798.91,36795.11,36816.25,36772.37,36847.61,36889.9,36855.99,36949.65,36931.82,36978.53,37006.97,37007.94,37029.99,37022.86,37080.81,37058.49,37077.06,37146.33,37095.99,37076.09,37073.74,37062.11,37111.93,37082.5,37104.51,37056.06,37016.08,37080.3,37123.94,36657.5,36772.6,36831.9,36703.1,37301.1,37186.4,37120.7,37220,1,0
37084.74,36973.33,36924.48,36894.41,36899.12,36908.41,36884.7,36887.84,36854.16,36878.18,37030.65,37071.75,36953.86,36955.69,36916.65,36899.99,36884.66,36890.27,36937.03,36942.96,36919.76,36885.64,36917.47,36877.95,36840.69,36799.97,36787.17,36703.32,36484.95,36524.14,36903,36994.6,37049.5,36603.7,37462.6,37381.3,37332.2,37094.8,1,1
36379.99,36366.49,36424.05,36448.78,36549.14,36419.08,36461.35,36533.5,36563.83,36494.31,36499.99,36550.07,36481.35,36461.54,36514.57,36471.89,36416.15,36461.58,36454.93,36480.4,36437.08,36377.23,36291.58,36394.91,36474.82,36458.95,36480.2,36380.01,36310.02,36268.5,36460.9,36499.9,36512.4,36833.2,37409.4,37289.4,37226.7,37338.2,1,0
36386.82,36493.24,36500,36484.76,36498.18,36497.61,36499,36480.25,36234,36300.45,36294.4,36327.33,36353.4,36315.29,36404.79,36332.77,36382.12,36319.85,36401.96,36395.4,36424.41,36441.96,36360.52,36417.72,36401.35,36452.79,36396.59,36433.59,36376.39,36276.05,36249.3,36261,36262.3,36225.4,37045.9,36725.2,36638.6,36731,1,8
36577.26,36567.92,36563.07,36585.78,36569.45,36565.01,36567.78,36550.06,36595.03,36599.68,36633.25,36620.95,36613.66,36471.5,36441.93,36483.19,36417.63,36419.35,36430.03,36433.77,36417.79,36464.92,36399.46,36459.86,36479.39,36477.55,36466.33,36444.81,36448.19,36461.06,36400.6,36495.7,36553.5,36449.4,36853.9,36750.6,36691.1,36953.3,1,7
36346.39,36334.84,36269.71,36200,36226.25,36213.2,36106.74,36012.4,36078.45,36047.26,36001.81,36000,36019.45,35851.15,36020.38,35988.35,35879.96,36002.71,35927.72,35864.81,35925.71,35946.97,35850.23,35804.13,35783.61,35788.33,35749.96,35778.15,35924.44,35832.59,36253.4,36347.6,36397.8,36342.7,36689.9,36573.2,36516.7,36847,1,0
35700,35690.64,35638.49,35601.53,35594.34,35434.46,35496.33,35576.66,35646.25,35680,35705.88,35712.07,35705.78,35700.32,35891.73,35902.86,35851.09,35850.01,35744.18,35806,35869.78,35850.12,35857,35895.65,35882.44,35835.76,35823.25,35894.04,35821.4,35931.85,35711.1,35781.6,35804,36175,36378.8,36166.1,36013.8,36658.4,1,0
35872.85,35776.39,35754.32,35781.8,35891.31,35940.31,35880.61,35795.63,35889.98,35658.01,35651.98,35739.84,35704.93,35750,35672.27,35606.57,35603.41,35678.79,35692.79,35755.63,35687.62,35789.4,35747.45,35733.92,35742.02,35868.09,35879.96,35945.67,35940.15,36001.03,35242,35492.7,35677.4,35824,36246.9,36057,35975.9,36299,1,9
36352.46,36188.85,36215.32,36256.91,36275.35,36278.34,36346.32,36316.77,36270,36350.24,36279,36229.79,36252.76,36265.34,36328.08,36330,36280.74,36277.16,36283.72,36365.91,36396.13,36441.52,36396.02,36450.79,36543.04,36549.06,36630.54,36697.67,36715.63,36656.38,36052.3,36181.6,36257.7,35948.4,36541.2,36483.4,36453.7,36420.6,1,1
36380.19,36462.79,36469.96,36424.37,36390.56,36433.4,36429.62,36385.27,36447.04,36414.5,36414.47,36411.52,36332.65,36301.58,36344.27,36372.24,36379.99,36354.93,36379.1,36384.34,36410.36,36451.9,36371.01,36256.36,36329.11,36407.1,36448,36430.36,36419.68,36325.5,36220.2,36339,36384.6,36399,36659.1,36571.2,36518.7,36857.1,1,0
36203.8,36090.45,36109.23,36140.84,36146.74,36099.99,36144.21,36116.5,36068.28,36093.88,36094.13,36076.64,36085.74,36098.38,36169.98,36221.04,36217.77,36134.89,36195.5,36243.15,36239.79,36229.07,36200.66,36222.58,36207.38,36204.8,36207.37,36211.74,36177,36136.62,36173.7,36230.4,36257.8,36079.6,36622.2,36537.1,36496.2,36526,1,0
36298.62,36273.76,36288.03,36288.81,36162.79,36162.84,36150.94,36144,36117.19,36126.55,36098.45,36096.08,36064.6,36074.24,36064.61,36047.35,35940.48,35972.89,35915.97,35855.71,35862.23,35841.62,35846.59,35910.53,35950.07,35883.04,35950,35895.78,35847.46,35910.32,36152.6,36209.3,36236.5,35916.7,36520.6,36451.8,36398.9,36334,1,4
35959.95,35816.64,35804.71,35855.14,35776.68,35776.01,35691.53,35720.35,35804.81,35778.27,35809.24,35741.39,35732.8,35865.75,35799.43,35806.54,35758.01,35678.97,35588.53,35555.01,35589.99,35638.88,35614.56,35667.37,35712.76,35712.92,35707.94,35680.85,35711,35645.95,35829.8,35873.2,35892.7,36040.2,36482.6,36420.7,36379.5,36462.2,1,1
35770.68,35737.43,35708.69,35651.64,35561.63,35560.42,35661.78,35800.17,35824.37,35826.42,35770.69,35686.96,35649.06,35671.7,35633.39,35613.7,35663.08,35716.51,35774.91,35710.49,35698.81,35701.2,35637.02,35591.05,35660.67,35575.64,35528.83,35522.77,35547.13,35413.94,35585.4,35615.3,35630.3,35667.6,36298.3,36196,36128.3,36098,1,4
35267.07,35198.29,35185.82,35162.15,35153.58,35184.86,35257.55,35262.28,35165.56,35235.91,35290.49,35295.9,35347.34,35467.86,35521.57,35503.59,35488.15,35432.6,35410.58,35370.3,35353.06,35294.92,35292.34,35273.33,35230.3,35192.24,35169.07,35176.01,35250.5,35130.02,35301.3,35314.5,35321,34944.5,35886.7,35759.1,35710.4,35402,1,0
34934.8,34903.16,34800,34757.55,34817.42,34810.01,34701.75,34782.47,34759.76,34748.17,34800.01,34799.89,34779.07,34783.91,34649.06,34566.51,34643.86,34852.56,34881.23,34829.4,34852.91,34920,34828.37,34879.48,34878.64,34874.39,34873.32,34813.84,34760.9,34680.32,35089,35102.2,35109.1,35103.8,35739,35613.8,35557.7,35542.6,1,0
34601.65,34545.19,34631.06,34569.1,34548.79,34407.84,34422.67,34432.72,34458.19,34429.98,34492.37,34450.25,34541.29,34585.47,34694.56,34713.17,34698.95,34767.12,34792.3,34772.22,34656.9,34503,34527.89,34588.54,34534.37,34631.5,34626.66,34687.01,34742.37,34755.01,34380.2,34477.5,34582.2,34900.8,35229.4,35021.2,34950.5,35335.9,1,1
34650.39,34787.39,34745.83,34718.03,34622.75,34581.16,34575.83,34542.65,34525.82,34533.49,34594.64,34501.75,34468.97,34493.39,34560.55,34525.96,34420.27,34400.66,34433.19,34396.87,34410,34502.76,34544.7,34472.14,34621.91,34604.74,34595.95,34695.53,34732.83,34797.37,34338.8,34462.1,34634.7,34432.9,35163.6,35026.1,34962.6,34880.5,1,4
34775.06,34728.26,34779.1,34789.15,34734.2,34686.43,34587.81,34507.62,34467.43,34445.53,34405.83,34447.7,34416.18,34493.75,34411.84,34460.38,34488.35,34520.7,34456.68,34302.97,34156.62,34205.38,34125.02,34009,34079.1,34116.96,34147.64,34156.19,34176.77,34036.49,34328.4,34561.3,34679.2,34546.3,35099.8,34931,34846.6,34990,1,6
33920.97,34001.12,34197.62,34357.87,34394.32,34327.84,34284.59,34365.81,34388.98,34399.91,34383.92,34386.49,34378.03,34439.72,34332.58,34342.24,34426.57,34495.01,34496.87,34486.21,34494.38,34471.89,34683.59,34712.84,34613.87,34669.66,34701.57,34654.4,34669.98,34759.71,33698.7,33869.4,33953.4,34497.6,34587,34382.4,34273.7,34958.2,1,0
35263.48,35222.51,35205.07,35187.65,35190.21,35218.32,35178.01,35222.25,35246.23,35208.23,35243.09,35273.59,35219.09,35205.13,35223.91,35274.34,35300,35323.6,35261.7,35169.21,35110.85,35131.99,35159.23,35155.59,35038.25,34994.83,35074.27,35087.95,35124.69,35177.1,34981.3,35157.4,35254.1,35005.8,35673.1,35544.4,35458,35517.6,1,1
34757.17,34762.14,34828.39,34915.68,34886.48,34839.43,34885.01,34764.8,34759.82,34779.16,34801.92,34828.63,34778.96,34861.24,34829.02,34797.78,34933.02,35009.77,35031.77,34991.81,34941.61,34902.26,34868.15,34855.25,34886.6,34984.38,34943.95,35027.1,34974.57,34900.01,34779.4,34855.1,34888.8,35094,35439.9,35338.3,35260.4,35651.9,1,0
34786.57,34852.85,34872.32,34875.88,34990.04,34950,34982.2,35067.13,35205.16,35291.17,35387.36,35369.99,35432.14,35404.3,35592.19,35691.96,35735.29,35622.51,35716.32,35700.51,35839.86,35786.6,35803.04,35761.71,35828.49,35767.01,35718.91,35680.55,35837.1,35763.11,34684.8,34754.3,34787.8,34596.6,35271.9,35114.4,35002.3,35151.1,1,0
35939.51,35866.54,35872.83,35858.81,35878.01,35844.38,35827.83,35816.98,35811.52,35805.24,35806.63,35808.55,35807,35791.57,35791.75,35789.89,35787.51,35769.81,35770,35790.89,35796.11,35758.38,35717.53,35696.91,35661.94,35637.45,35527.49,35571.19,35633.91,35688.37,35797.6,35866.7,35902.7,35639.7,36061.9,36016.7,35990.7,36121.1,1,1
35700.01,35702.93,35668.13,35694.59,35690.2,35646.56,35667.89,35653.06,35650.03,35671.16,35672.11,35610.42,35777.14,35716.89,35673.46,35650.36,35660.42,35661.25,35598.06,35667.76,35662.85,35616.09,35628.48,35649.06,35668.53,35559.97,35634.03,35600.22,35631.24,35737.66,35579.6,35629.4,35657.6,35731.5,36022.7,35980.2,35950.3,36188.9,1,5
36748.43,36672.69,36632.7,36652.56,36677.37,36700,36665.05,36678.21,36669.49,36675.97,36667.48,36576.81,36569.69,36621.86,36610.33,36665,36628,36581.39,36616.14,36571.49,36560.32,36569.5,36590.99,36607.7,36616.58,36521.27,36529.98,36502.96,36542.96,36600.12,36140,36484.6,36684.1,36009.7,36862.2,36842.3,36831.1,36464.6,1,1
36271.66,36286.37,36259.52,36138.03,36179.3,36204.88,36209.51,36242.35,36260,36271.44,36175.36,36066.07,36055.01,36117.72,36167.46,36250.5,36245.59,36141.56,36213.16,36228.06,36170.68,36179.93,36203.9,36194.01,36182.69,36360.14,36370.51,36373.83,36378.45,36341.38,35918.6,36073.7,36151.3,36330.9,36577.2,36428.9,36346.9,36780.8,1,3
35905.64,35900.67,35659.39,35645.19,35721.46,35715.03,35797.9,35785.14,35715.71,35735.82,35734.53,35825.54,35774.2,35763.7,35782.87,35875.41,35900,35910.38,35860.82,35858.53,35892.53,35847.36,35879.96,35868.87,35823.72,35937.57,35824.07,35885.99,35854.75,35805.19,35602.8,35774.5,35856.5,36106.6,36621.4,36396.7,36283.6,36565.5,1,2
36052.33,35983.98,35922.51,35900.87,35900.37,35903.14,35897.84,35884.34,35879.46,35888.56,35816.31,35745,35661.46,35693.59,35732.64,35782.1,35753.5,35745.23,35761.23,35788.63,35708.01,35724.86,35678.21,35615.47,35660.63,35657.11,35737.02,35735.91,35761.96,35874.99,35703.5,35799.2,35863.5,35560.8,36177.2,36108.3,36077.2,35971.9,1,10
36023.09,35937.29,35937.23,35820.54,35815.39,35798.56,35806.71,35811.89,35853.37,35871.24,35867.18,35893.93,35898.73,35900.13,35890.66,35864.27,35946.56,35831.82,35798.03,35783.61,35805.19,35798.55,35746.87,35748.48,35774.98,35776.1,35727.06,35772.96,35764.66,35830.12,35775.5,35833.3,35875.2,35905.1,36183.6,36130.9,36096.1,36320.5,1,3
35680.86,35727.06,35733.08,35724.24,35793.57,35777.8,35701.51,35765.17,35789.99,35760.61,35755.47,35765.92,35756.3,35786.66,35749.54,35769.94,35663.69,35620.13,35583.78,35377.88,35466.02,35459.25,35400,35239.71,35266.99,35258.68,35183.27,35223.92,35167.46,35036.65,35763.8,35795.1,35811.9,35760.5,36173.9,36084,36051.8,36180.2,1,0
35168.9,35141.48,35166.19,35033.87,34980.63,35081.58,35090.56,35153.78,35053.47,35064.28,35105.82,35104.85,35048.6,35094,35104.17,35129.04,35049.07,35018.8,34976.67,35046.59,35032.12,34958.76,34899.14,35020.21,35086.5,35173.53,35136.96,35075.32,35106.25,35177.54,35024.5,35031.6,35033.4,35523.6,36078.7,35802.2,35657.3,35971,1,4
35206.02,35171.79,35159.18,35180.85,35163.9,35135.4,35165,35131.88,35051.27,35034.95,35055.32,35149.25,35138.2,35155.25,35172.08,35165,35081.56,35085.59,35090.09,35093.05,35119.41,35196.37,35200,35228.33,35285.19,35285.95,35234.84,35220.01,35223.48,35137.14,35048.1,35105.3,35139.1,34734.6,35797,35349.1,35255.2,35188.1,1,5
35119.51,35041.65,35048.22,35068.84,35023.23,34931.73,34942.73,34997.56,34968.27,34957.44,34996.16,34968.62,35029.3,35136.59,35172.81,35193.73,35159.99,34975.11,34956.43,34985.12,35037.33,35016.09,35130.15,35115.64,35159.49,35142.87,35136.78,35145.5,35132.11,35209.84,35027.1,35077.6,35108.7,34877,35764.2,35565,35448.7,35334.4,1,1
35191.16,35208.09,35198.36,35223.02,35215.95,35207.4,35200.16,35165.25,35133.61,35157.42,35117.99,35174.95,35164.81,35145.24,35077.63,35062.77,35062.82,35046.19,35062.93,34993.46,34930.35,34912.06,34883.42,34848.77,34926.73,34882.09,34870.19,34825,34844.43,34865.02,35040.1,35101.7,35155.7,34827.9,35615.6,35380.5,35302.8,35290.2,1,8
35218.93,35205.38,35200,35330.86,35337.74,35258.17,35150,35099.29,35082.46,35094.88,35115.01,35121.35,35135.96,35130.56,35164.61,35112.73,35150,35185.04,35122.04,35087.66,35174.46,35239.5,35215.61,35192.25,35133.1,35164.52,35230,35169.94,35195.45,35209.64,35177.1,35222.4,35239.3,35054.9,35815.7,35697.8,35633.6,35526.2,1,0
36022.31,36063.84,36009.08,36006.67,35890.78,35937.82,35905.88,35877.55,35851.97,35912.59,35930.24,35902.47,35933.68,35964.96,36054.56,36019.89,35907.13,35941.69,35927.51,35918.01,35937.7,35948.75,35932,35999.34,36018.14,35898.45,35987.72,35965.97,36013.61,35995.2,35828.3,35955.5,36041.6,36021.9,36376.4,36324.9,36294.5,36444.1,1,0
37046.24,37011.58,36820.74,36757.68,36815.68,36838.49,36824.46,36878.64,36869.82,36858.46,36934.24,36893.14,36915.51,36890,36850.33,36774.68,36860,36834.01,36809.56,36810.85,36886.89,36917.33,36950,36884.02,36872.76,36848.06,36843.14,36819.99,36808.99,36748.2,36395.8,36772.2,36907,36970.9,37313.1,37180,37126.2,37429.6,1,2
36737.09,36725.76,36287.37,36302.9,36119.07,36145.39,36248.74,36232.83,36334.11,36351.3,36366.01,36391.8,36420.01,36389.53,36336.97,36307.6,36232.71,36326.69,36330,36387.15,36393.24,36435.9,36383.29,36393.68,36390.74,36389.84,36406.23,36417.4,36449.71,36448.84,36215.2,36512.5,36656.7,36653.1,36957.8,36856.4,36815.5,37099.8,1,2
36368.86,36366.72,36345.95,36332.34,36369.22,36380.67,36396.02,36400.69,36395.28,36432.96,36393.43,36401.26,36420.29,36584.62,36501.15,36500,36531.08,36446.37,36455.25,36434.83,36422.99,36402.5,36400.01,36409.34,36297.54,36298.82,36300,36286.91,36266.25,36275.6,36061.5,36241.2,36340.4,36598.3,36893.4,36764.2,36666.6,37060.1,1,3
36501.79,36350.51,36245.57,36272.3,36219.76,36232.07,36210.68,36188.8,36217.11,36160.41,36191.45,36187.81,36140.54,36127.57,35985.18,35890.17,35942.11,35911.67,35961.23,36043.54,36034.14,36028,36056.03,36045.23,36120,36094.74,36129.12,36229.39,36202.51,36206.14,35974.8,36166.7,36288.1,36086.5,36732.5,36622.9,36577.8,36540.8,1,2
36254.44,36165.66,36148.83,36165.74,36190.12,36186.64,36170.01,36169.11,36095.61,36063.34,36030.38,35979.76,35903.03,35880,35920.9,35926.29,35838.48,35720.09,35730.9,35763.93,35604.72,35587.24,35657.15,35706.38,35758.56,35655.62,35736.01,35660.3,35526.31,35600.64,35972.5,36056.1,36104.2,35979.1,36509.3,36447,36418.2,36417,1,8
35658.43,35649.99,35620.74,35647.38,35624.35,35594.8,35648.2,35510.2,35574.97,35447.72,35540.27,35680.81,35657.28,35627.37,35715.35,35660.2,35688,35653.14,35647.77,35679.06,35686.6,35660.48,35668.64,35673.4,35655.06,35679.79,35649.95,35667.47,35675.28,35700,35582.6,35590.5,35597.2,35986.1,36492.7,36412.2,36390.3,36449.5,1,5
35693.7,35623.61,35585.85,35570.29,35675.55,35728.61,35835.83,35743.13,35753.38,35749.06,35723.08,35737.22,35735.99,35700,35722.5,35670.62,35732.74,35771.03,35707.12,35774.98,35761.34,35739.64,35705.9,35749.14,35736.69,35751.15,35771.89,35785.81,35818.5,35804.98,35615.8,35652.1,35677.6,35338.8,36279.3,35922.8,35836.6,35801.1,1,1
35701.08,35730.49,35784.05,35819.99,35805.08,35827.26,35802.32,35814.17,35791.77,35813.86,35828.73,35985.56,35971.86,35975,36027.79,35998.21,35996.91,35996.32,35984.26,35952.11,35953.13,35938.15,35955.08,35950,35936.18,35888.53,35830.82,35866.87,35878.38,35896.13,35606.9,35694.9,35728.3,35530.3,36211.6,36096.8,36030.8,35991.9,1,0
36019.47,36006.18,35980.19,35919.72,35962.71,35925.14,35897.01,35868.39,35887.62,35912.42,35884.12,35826.54,35824.4,35871.47,35867.9,35857.25,35854.8,35855.21,35852.65,35835.71,35861.51,35885.12,35946.43,35998.34,35985.47,35997.22,35991.17,35983.46,36019.47,36180.06,35699.7,35788.7,35846.5,35638.8,36149,36077.6,36024.9,36093.3,1,11
36177.2,36138.03,36152.92,36163.47,36192.68,36193.06,36200,36166.41,36134.03,36038.28,36033.07,36080.83,36112.68,36153.1,36180.01,36177.54,36129.85,36157.96,36138.43,36094.12,36170.36,36129.2,36098.64,36101.72,36144.55,36099.48,36133.17,36117.76,36143.66,36200,35912.4,36028,36076.2,35938.8,36386.7,36271.7,36211.4,36395.2,1,9
